60040;CANALE1;357164042518400;59.374610900878906;17.997830936431885;0.0;20210304;041113;11200;4736
60040;CANALE1;357164042518400;59.374610900878906;17.997852266311646;0.0;20210304;041113;-11265;511
60040;CANALE1;357164042518400;59.37461082839966;17.997877170562745;0.0;20210304;041114;12464;2303
60040;CANALE1;357164042518400;59.374609977722166;17.99790013885498;0.0;20210304;041114;-11265;511
60040;CANALE1;357164042518400;59.37460906600952;17.997924755096435;0.0;20210304;041114;11644;1464
60040;CANALE1;357164042518400;59.37460819625854;17.997948238372803;0.0;20210304;041114;-12183;-129
60040;CANALE1;357164042518400;59.3746064491272;17.997996366500853;0.0;20210304;041115;-12864;96
60040;CANALE1;357164042518400;59.374605613708496;17.99802017593384;0.0;20210304;041115;12976;-1776
60040;CANALE1;357164042518400;59.374604690551756;17.99804648590088;0.0;20210304;041115;-11104;1056
60040;CANALE1;357164042518400;59.37460461425781;17.99804866027832;0.0;20210304;041115;-11192;-2240
60040;CANALE1;357164042518400;59.374603786468505;17.99807225227356;0.0;20210304;041115;13024;1664
60040;CANALE1;357164042518400;59.37460369110107;17.998074970245362;0.0;20210304;041115;11808;5792
60040;CANALE1;357164042518400;59.374602322573665;17.998095785821235;0.0;20210304;041116;-11067;1248
60040;CANALE1;357164042518400;59.37429613113403;18.000249801635743;0.0;20210304;041136;-11696;-364
60040;CANALE1;357164042518400;59.37429216384888;18.000272018432618;0.0;20210304;041136;11904;160
60040;CANALE1;357164042518400;59.37428819656372;18.000294235229493;0.0;20210304;041136;-11521;2431
60040;CANALE1;357164042518400;59.374284496307375;18.00031495666504;0.0;20210304;041136;11456;-5200
60040;CANALE1;357164042518400;59.37428411483765;18.000317092895507;0.0;20210304;041136;11952;-1800
60040;CANALE1;357164042518400;59.374279174804684;18.000341644287108;0.0;20210304;041137;-12208;992
60040;CANALE1;357164042518400;59.37427429962158;18.00036480140686;0.0;20210304;041137;11775;-520
60040;CANALE1;357164042518400;59.37426912689209;18.000389371871947;0.0;20210304;041137;-11536;-104
60040;CANALE1;357164042518400;59.3742643661499;18.00041198539734;0.0;20210304;041137;11328;-480
60040;CANALE1;357164042518400;59.374259815216064;18.000433729171753;0.0;20210304;041138;-11072;4656
60040;CANALE1;357164042518400;59.37425939559937;18.00043612098694;0.0;20210304;041138;-11456;800
60040;CANALE1;357164042518400;59.374255142211915;18.00046036529541;0.0;20210304;041138;11711;767
60040;CANALE1;357164042518400;59.37425088882446;18.00048460960388;0.0;20210304;041138;-11408;-1600
60040;CANALE1;357164042518400;59.374247016906736;18.00050667953491;0.0;20210304;041138;12192;224
60040;CANALE1;357164042518400;59.37424272537231;18.00053114128113;0.0;20210304;041138;-12304;336
60040;CANALE1;357164042518400;59.374238151550294;18.00055439758301;0.0;20210304;041139;11920;96
60040;CANALE1;357164042518400;59.374198180850186;18.000740927516823;0.0;20210304;041140;11376;128
60040;CANALE1;357164042518400;59.374151626586915;18.000924407958983;0.0;20210304;041142;11632;767
60040;CANALE1;357164042518400;59.37414561843872;18.00094672393799;0.0;20210304;041142;-12352;-480
60040;CANALE1;357164042518400;59.374140064239505;18.000967470169066;0.0;20210304;041143;13296;-608
60040;CANALE1;357164042518400;59.37413408279419;18.000990114212037;0.0;20210304;041143;-13118;1144
60040;CANALE1;357164042518400;59.37412823486328;18.001012252807616;0.0;20210304;041143;13392;-360
60040;CANALE1;357164042518400;59.37412139892578;18.001038131713866;0.0;20210304;041143;-12936;-5656
60040;CANALE1;357164042518400;59.37411611175537;18.00105814743042;0.0;20210304;041143;12768;1963
60040;CANALE1;357164042518400;59.37411018371582;18.00108024597168;0.0;20210304;041144;-12116;-876
60040;CANALE1;357164042518400;59.374104522705075;18.001101272583007;0.0;20210304;041144;11920;400
60040;CANALE1;357164042518400;59.37409872817993;18.00112279510498;0.0;20210304;041144;-11640;1220
60040;CANALE1;357164042518400;59.37376610565185;18.001996803283692;0.0;20210304;041153;11424;1184
60040;CANALE1;357164042518400;59.37375679016113;18.002017974853516;0.0;20210304;041153;-11792;0
60040;CANALE1;357164042518400;59.37374768447876;18.002038223266602;0.0;20210304;041154;11328;-260
60040;CANALE1;357164042518400;59.37373803329468;18.002059280395507;0.0;20210304;041154;-11696;320
60040;CANALE1;357164042518400;59.37372825622558;18.002080612182617;0.0;20210304;041154;12608;2240
60040;CANALE1;357164042518400;59.37371910858154;18.00210057067871;0.0;20210304;041154;-13304;-96
60040;CANALE1;357164042518400;59.37370979309082;18.00212085723877;0.0;20210304;041155;12320;32
60040;CANALE1;357164042518400;59.37369976425171;18.002142282485963;0.0;20210304;041155;-12752;-1312
60040;CANALE1;357164042518400;59.37369074249268;18.002161556243898;0.0;20210304;041155;12256;160
60040;CANALE1;357164042518400;59.373681385040285;18.002181547164916;0.0;20210304;041155;-12784;1248
60040;CANALE1;357164042518400;59.37366264343262;18.00222257232666;0.0;20210304;041156;-11777;-664
60040;CANALE1;357164042518400;59.37365428924561;18.002241786956787;0.0;20210304;041156;12256;-352
60040;CANALE1;357164042518400;59.37364513397217;18.002262844085692;0.0;20210304;041156;-11616;-80
60040;CANALE1;357164042518400;59.373592681884766;18.002372131347656;0.0;20210304;041158;-12256;-640
60040;CANALE1;357164042518400;59.37358409881592;18.002388883590697;0.0;20210304;041158;11072;584
60040;CANALE1;357164042518400;59.37357521057129;18.002406215667726;0.0;20210304;041158;-13120;-640
60040;CANALE1;357164042518400;59.3735665512085;18.002423101425173;0.0;20210304;041158;13504;1088
60040;CANALE1;357164042518400;59.37355770111084;18.0024403591156;0.0;20210304;041158;-12608;144
60040;CANALE1;357164042518400;59.37354809570313;18.002456073760985;0.0;20210304;041159;12031;-144
60040;CANALE1;357164042518400;59.3735372467041;18.002471895217894;0.0;20210304;041159;-11521;752
60040;CANALE1;357164042518400;59.37352667236328;18.002487316131592;0.0;20210304;041159;12760;255
60040;CANALE1;357164042518400;59.373515686035155;18.00250333786011;0.0;20210304;041159;-13144;-480
60040;CANALE1;357164042518400;59.37350468444824;18.002518379211427;0.0;20210304;041200;13680;1928
60040;CANALE1;357164042518400;59.373493923187254;18.00253120994568;0.0;20210304;041200;-13232;1983
60040;CANALE1;357164042518400;59.37348182296753;18.002545637130737;0.0;20210304;041200;12480;688
60040;CANALE1;357164042518400;59.37347016906738;18.002559532165527;0.0;20210304;041200;-12100;424
60040;CANALE1;357164042518400;59.37345844268799;18.002573757171632;0.0;20210304;041201;12032;1104
60040;CANALE1;357164042518400;59.3734195022583;18.00264278793335;0.0;20210304;041201;11136;-960
60040;CANALE1;357164042518400;59.37314144134521;18.00307155609131;0.0;20210304;041208;11456;5024
60040;CANALE1;357164042518400;59.373088848114016;18.00311177444458;0.0;20210304;041208;12543;128
60040;CANALE1;357164042518400;59.3730454711914;18.00312678527832;0.0;20210304;041209;-11824;96
60040;CANALE1;357164042518400;59.37303132629395;18.003131107330322;0.0;20210304;041209;12960;255
60040;CANALE1;357164042518400;59.37301630401611;18.003135723114013;0.0;20210304;041210;-12565;-769
60040;CANALE1;357164042518400;59.37300519561767;18.003144451141356;0.0;20210304;041210;12736;1568
60040;CANALE1;357164042518400;59.37299499511719;18.003152465820314;0.0;20210304;041210;-12033;2980
60040;CANALE1;357164042518400;59.3729609375;18.00318032836914;0.0;20210304;041211;11264;768
60040;CANALE1;357164042518400;59.37295265197754;18.00319137573242;0.0;20210304;041211;-12112;4672
60040;CANALE1;357164042518400;59.37294189453125;18.003205718994142;0.0;20210304;041211;12896;976
60040;CANALE1;357164042518400;59.37293173217773;18.003219268798826;0.0;20210304;041211;-12584;-2688
60040;CANALE1;357164042518400;59.372923126220705;18.003230743408203;0.0;20210304;041211;12024;-144
60040;CANALE1;357164042518400;59.37290626525879;18.003259952545164;0.0;20210304;041212;12792;608
60040;CANALE1;357164042518400;59.37289852142334;18.003275053024293;0.0;20210304;041212;-14337;1791
60040;CANALE1;357164042518400;59.37281690979004;18.003416049957277;0.0;20210304;041214;12912;1168
60040;CANALE1;357164042518400;59.3728073425293;18.003432792663574;0.0;20210304;041214;-12768;-832
60040;CANALE1;357164042518400;59.37279786682129;18.003449375152588;0.0;20210304;041214;12720;1952
60040;CANALE1;357164042518400;59.37278889465332;18.003465076446535;0.0;20210304;041214;-12321;752
60040;CANALE1;357164042518400;59.37278039821845;18.003482679644982;0.0;20210304;041215;12384;-448
60040;CANALE1;357164042518400;59.37277177136815;18.003501109734266;0.0;20210304;041215;-12136;1016
60040;CANALE1;357164042518400;59.372763312029505;18.00351918195774;0.0;20210304;041215;13024;-328
60040;CANALE1;357164042518400;59.37275506208043;18.00353680684895;0.0;20210304;041215;-13248;3305
